conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1907568291599757642,Thu Apr 03 21:45:57 +0000 2025,10.0,@AlphaARachman seperti halnya saham IHSG....begitu juga tarif impor 32% ke US yg merasakan dampaknya kan cuma orang2 tertentu saja....rakyat mah adem ayem selama pangan tersedia. .... ini adalah contoh jawaban presiden..,1.9079124825865052e+18,,AlphaARachman,in,Cairo ,0.0,6.0,0.0,https://x.com/zoomtvid/status/1907912482586505559,51675970.0,zoomtvid
1907910217259696209,Thu Apr 03 21:36:57 +0000 2025,0.0,$IHSG yuk ikut https://t.co/FKynrY1G9u,1.907910217259696e+18,https://pbs.twimg.com/media/GnpCOjJbwAA92jJ.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/kokoteknikal/status/1907910217259696209,1.8155862156783532e+18,kokoteknikal
1907822157721387291,Thu Apr 03 21:15:33 +0000 2025,0.0,@Dahnilanzar @prabowo seperti halnya saham IHSG....begitu juga tarif impor ke US yg merasakan kan dampaknya cuma orang2 tertentu saja....rakyat mah adem ayem selama pangan tersedia. .... ini adalah contoh jawaban preaiden..,1.9079048294120369e+18,,Dahnilanzar,in,Cairo ,0.0,1.0,0.0,https://x.com/zoomtvid/status/1907904829412036673,51675970.0,zoomtvid
1907879293138641012,Thu Apr 03 19:34:04 +0000 2025,1.0,Pasca liburan panjang lebaran. Senin depan IHSG pasti nyungsep. Rupiah jebol. Udah realistis aja... Jangan salahkan faktor eksternal. Bilang aja emang gak mampu.,1.907879293138641e+18,,,in,Ing Madyo MangunKarso,0.0,1.0,0.0,https://x.com/Mangun666/status/1907879293138641012,1.4707508226528092e+18,Mangun666
1907873423113728156,Thu Apr 03 19:10:45 +0000 2025,0.0,please someone tell me what to expect from IHSG after bursa buka karena kek lagi ada rezeki dan mau nabung lagi.. but in this economy?: ),1.9078734231137285e+18,,,in,,0.0,0.0,0.0,https://x.com/LuqyanaTiwi/status/1907873423113728156,749447664.0,LuqyanaTiwi
1907775443551269016,Thu Apr 03 19:08:01 +0000 2025,0.0,@horsedeen @rocaf0rt @prabowo @KemenkeuRI @bank_indonesia Anu kmren ada yang bilang lebih penting harga pokok stabil ketimbang IHSG tuh orang belajar makroekonomi ga ya wkk,1.9078727350969551e+18,,horsedeen,in,,0.0,0.0,0.0,https://x.com/sparklingbeatss/status/1907872735096955173,2173558644.0,sparklingbeatss
1907866065016860968,Thu Apr 03 18:41:30 +0000 2025,0.0,WarkopGaul: ANALISA IHSG : 27-03-25: https://t.co/kov31XwUwb,1.907866065016861e+18,,,in,,0.0,0.0,0.0,https://x.com/warkopgaul1/status/1907866065016860968,557794940.0,warkopgaul1
1907863469476688135,Thu Apr 03 18:31:12 +0000 2025,0.0,Selasa 8 April 2025 IHSG bakalan trading halt lagi gak ya? Mengingat kondisi ketidakpastian ekonomi semakin berat sementara ketidakstabilan politik dalam negeri masih mencekam ,1.907863469476688e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/re_hanzero/status/1907863469476688135,1.130406924028076e+18,re_hanzero
1907631480794394834,Thu Apr 03 18:27:59 +0000 2025,1.0,@KonradKun @DS_yantie Gak ada 1 pun langkah kongkrit utk mengatasi: 1. PHK 2. Dollar menguat 3. IHSG jatuh 4. iklim Investasi Clueless adalah stigma yg cocok utk Pemerintah.,1.9078626634321103e+18,,KonradKun,in,,0.0,0.0,0.0,https://x.com/Rudiunto2000/status/1907862663432110212,1.7217077248982303e+18,Rudiunto2000
1907574924392411400,Thu Apr 03 18:17:48 +0000 2025,1.0,@Astarava21 @Strategi_Bisnis Ya Indonesia bisa independen secara ekonomi jika menghadapi masalah seperti tarif AS 32% tapi tantangannya besar. Ketergantungan ekspor ke AS (50% surplus non-migas) berisiko turunkan rupiah dan IHSG. Diversifikasi pasar ke ASEAN atau China serta dorong produksi lokal bisa,1.907860097281188e+18,,Astarava21,in,wherever you are,0.0,0.0,0.0,https://x.com/grok/status/1907860097281188181,1.7206651831889224e+18,grok
1907385056387051906,Thu Apr 03 18:14:22 +0000 2025,0.0,@sbyfess Mumpung Ihsg lagi ancur pecah 3 aja terserah berapaan yg penting belajar tau cara beli saham aja dulu. Mungkin 5jt emas 1 atau 2 jt beli saham apakek yg gamungkin tumbang gitu trus ya sisanya simpen lah dana darurat simpen di sibeng dapet bunga 100 rupiah per hari wkwk,1.907859235280761e+18,,sbyfess,in,,0.0,1.0,0.0,https://x.com/defidkesekian/status/1907859235280761323,1.8393045354095695e+18,defidkesekian
1907857777957241017,Thu Apr 03 18:08:35 +0000 2025,8.0,USA belum sanggup bangkit rokok ngebul terus hehehe $PM induknya HMSP kok HMSP ga ya? https://t.co/HmeDW9CKFm,1.907857777957241e+18,https://pbs.twimg.com/media/GnoRPVUasAApa-3.png,,in,Indonesia,2.0,1.0,1.0,https://x.com/TradingDiary2/status/1907857777957241017,1.260798424393212e+18,TradingDiary2
1907854859736592835,Thu Apr 03 17:56:59 +0000 2025,3.0,untung aja udah tp $VNM abis di double top fail haha sekejap aja minus segini hampir 10% ini index bukan saham lho belinya juga banyak karena logikanya ga wajar turun kaya gini https://t.co/0tRRPPkfMr,1.907854859736593e+18,https://pbs.twimg.com/media/GnoPk1oaMAQjSwz.jpg,,in,Indonesia,0.0,1.0,0.0,https://x.com/TradingDiary2/status/1907854859736592835,1.260798424393212e+18,TradingDiary2
1902495223898656908,Thu Apr 03 17:54:27 +0000 2025,0.0,5040: kmungkinan IHSG TERBURUK TERPURUK tersuruk k 5K: khan dah berbulan-bulan itu EKSPEKTASI BY JO: siyap HUKUM T seh: Wei-Ji: makin besar keTakpastian makin besar Wei-Ji: siyap siyap siyap (tunai portofolio saham bejibun buat bikin CUTE posit1F):,1.907854220906345e+18,,jo_maenSaham,in,,0.0,0.0,0.0,https://x.com/jo_maenSaham/status/1907854220906344859,1.6952854828618342e+18,jo_maenSaham
1907723344461361532,Thu Apr 03 17:53:57 +0000 2025,0.0,@ekokuntadhi1 Tak Hanya Dampak Finansial IHSG Anjlok Turut Ciptakan Kepanikan Massa Buntut Efek Psikologis. https://t.co/Ru1joVqrT8,1.9078540946452608e+18,,ekokuntadhi1,in,,0.0,0.0,0.0,https://x.com/SuwandaBen/status/1907854094645260737,2718336037.0,SuwandaBen
1907723344461361532,Thu Apr 03 17:52:22 +0000 2025,0.0,@ekokuntadhi1 Prof. Dr. Muhammad Arifin. Guru Besar UNMU Sumut. IHSG Anjlok dan Akibatnya : Menurunnya terhdp perekonomian Indonesia secara keseluruhan. Kepercayaan investor domestik dan asing mulai menurun. Pasar global pertimbangkan risiko investasi di Indonesia https://t.co/2AcjADiqae,1.9078536975117312e+18,,ekokuntadhi1,in,,0.0,0.0,0.0,https://x.com/SuwandaBen/status/1907853697511731242,2718336037.0,SuwandaBen
1902495223898656908,Thu Apr 03 17:51:37 +0000 2025,1.0,seberapa anjloknya IHSG: dibandingken 2008 saat itu IHSG dari 2700 k 1111 sekira 66% minusnya: saat pandemi Covid-19 (2020) sekira 5800 k 3900 (sekira 36% minusnya): saat neh Wall Street ROBOH: (03 April 2025) : kira-kira2 IHSG ROBOH juga kah: karena dah dari 7 5K k 6K (-20%),1.9078535077321649e+18,,jo_maenSaham,in,,0.0,1.0,0.0,https://x.com/jo_maenSaham/status/1907853507732164858,1.6952854828618342e+18,jo_maenSaham
1907651208766173491,Thu Apr 03 17:47:59 +0000 2025,0.0,@Icikiwwir @asumsico Ya tarif AS kemungkinan memicu penurunan IHSG sebesar 2-3% dalam waktu dekat terutama karena dampak pada ekspor Indonesia. Diversifikasi ke emas bisa jadi solusi mengingat harganya sedang naik akibat ketidakpastian tarif dan ketegangan geopolitik menjadikannya aset safe-haven,1.9078525947829005e+18,,Icikiwwir,in,wherever you are,0.0,0.0,0.0,https://x.com/grok/status/1907852594782900433,1.7206651831889224e+18,grok
1907852486443942206,Thu Apr 03 17:47:33 +0000 2025,0.0,Panas dingin tanggal 8 nih ihsg,1.907852486443942e+18,,,in,,0.0,0.0,0.0,https://x.com/windualifart/status/1907852486443942206,313208221.0,windualifart
1907651208766173491,Thu Apr 03 17:45:23 +0000 2025,0.0,@grok @asumsico @grok apakah dengan tarif US tersebut memicu anjloknya IHSG dan apakah diversifikasi ke emas solusinya?,1.907851941037986e+18,,grok,in,Czestochowa,0.0,1.0,0.0,https://x.com/Icikiwwir/status/1907851941037986069,3426444559.0,Icikiwwir
1907850540794655142,Thu Apr 03 17:39:49 +0000 2025,2.0,Rekomendasi Saham dan Pergerakan IHSG Hari Ini Jumat 4 April 2025 https://t.co/V18LPPT39U #berita #bisnis #saham #ihsg #jakarta,1.9078505407946552e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/romisaputra_3/status/1907850540794655142,1.767373840110469e+18,romisaputra_3
1907636061905523160,Thu Apr 03 17:31:19 +0000 2025,1.0,@thamstg @WOLF_of_IHSG besar mereka pak..mereka kena tarif 46%...kita 32%,1.907848400776868e+18,,thamstg,in,,0.0,0.0,0.0,https://x.com/p_edi/status/1907848400776867860,170347663.0,p_edi
1907832938210931199,Thu Apr 03 17:29:38 +0000 2025,1.0,@TradingDiary2 Tragedinya serupa tahun lalu saat IHSG libur Pak T ,1.9078479759148447e+18,,TradingDiary2,in,he/him,0.0,0.0,0.0,https://x.com/satsetgrowth/status/1907847975914844551,1.5950048648407532e+18,satsetgrowth
1907574924392411400,Thu Apr 03 17:29:24 +0000 2025,0.0,@Strategi_Bisnis Orang desa gaperlu ihsg,1.907847918494823e+18,,Strategi_Bisnis,in,Jakarta Capital Region,0.0,0.0,0.0,https://x.com/wild_an_/status/1907847918494822773,131809616.0,wild_an_
1907636061905523160,Thu Apr 03 17:22:26 +0000 2025,0.0,@WOLF_of_IHSG 5 menit dibuka langsung trading halt lah. Semua pabrik diminta balik ke US lagi kan..,1.9078461659552525e+18,,WOLF_of_IHSG,in,,0.0,0.0,0.0,https://x.com/rachmans/status/1907846165955252395,53004992.0,rachmans
1907385056387051906,Thu Apr 03 17:14:27 +0000 2025,1.0,@phiuhlylo_ @roy1alien @sbyfess Trump udah gokil. Hari selasa IHSG kayanya bakal gonjang ganjing. Gw jd berencana mau amankan dana gw sebagian buat beli emas. Entah jumat atau sabtu bsk. Klo dom jabodetabek di CCM dan PIM lg ada booth pameran antam. Trs di Bogor jg ada butik antam.,1.9078441554366712e+18,,phiuhlylo_,in,,0.0,0.0,0.0,https://x.com/pokonyaaaang/status/1907844155436671204,1026131826.0,pokonyaaaang
1907574924392411400,Thu Apr 03 17:14:16 +0000 2025,1.0,@subdack @Strategi_Bisnis Tarif 32% AS berdampak besar karena mengurangi pendapatan ekspor Indonesia (28 1 miliar USD 2024) ke AS pasar utama surplus perdagangan non-migas (50%). Industri seperti minyak sawit dan elektronik terancam turun permintaan picu PHK melemahkan rupiah dan tekan IHSG. Inflasi,1.9078441116520084e+18,,subdack,in,wherever you are,0.0,0.0,0.0,https://x.com/grok/status/1907844111652008409,1.7206651831889224e+18,grok
1907843856986701970,Thu Apr 03 17:13:16 +0000 2025,0.0,Udah di dalam negerinyaa carut marut ditambah perang dagang sama trump menyalaaa IHSG tapi tetep kok ekonomi baik baik saja,1.907843856986702e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/IrfanCahyoo20/status/1907843856986701970,2582405887.0,IrfanCahyoo20
1907840893614543335,Thu Apr 03 17:01:29 +0000 2025,2.0,hari senin nanti gua yakin rupiah melemah lagi lebih parah IHSG juga turun tajem krn penetapan 32% sm Trump... memang saat ini investment paling masuk akal adalah emas yg padahal sbtulnya di luar negeri bukan barang investment bagus (krn pemerintah kita kyk kontol),1.9078408936145436e+18,,,in,,0.0,1.0,0.0,https://x.com/RasifTheFlower/status/1907840893614543335,825280802.0,RasifTheFlower
1907839759130701927,Thu Apr 03 16:56:59 +0000 2025,0.0,penasaran IHSG hari selasa nanti,1.9078397591307016e+18,,,in,Jakarta Capital Region,1.0,0.0,0.0,https://x.com/vendingk00hii/status/1907839759130701927,1.5882651295312978e+18,vendingk00hii
1907609359531782384,Thu Apr 03 16:44:14 +0000 2025,0.0,@AdamVelcro @no_bangast akibat rezim sombong petantang petenteng respon dunia atas kalimat kau yang gelap . Imbasnya tetap rakyat yang menderita walau ga pernah tau apa itu IHSG ga pernah tau apa itu dollar naik dan dampaknya pada mereka.,1.9078365537806707e+18,,AdamVelcro,in,,0.0,0.0,0.0,https://x.com/Selcrigiz/status/1907836553780670657,1.8109205847942308e+18,Selcrigiz
1907587602913570985,Thu Apr 03 16:43:13 +0000 2025,0.0,@ARSIPAJA Kita lihat hari selasa.. IHSG kita,1.9078362958771e+18,,ARSIPAJA,in,,0.0,0.0,0.0,https://x.com/PrakosaJemi/status/1907836295877099729,1.5120697929743278e+18,PrakosaJemi
1907320445030048182,Thu Apr 03 16:42:26 +0000 2025,154.0,@ayalogi IDR50k kalo diinvestasikan selama 24 tahun: - Deposito 5% p.a.: 161k ~ 10 - Obligasi 8% p.a.: 317 ~ 21 - Emas 1999-2024: 471k ~ 30 - IHSG 1999-2024: 523k ~ 34 Harga : 15k Inilah kenapa kita harus investasi bukan cuma nabung. Ingat baik-baik pelajaran ini ,1.9078360982582848e+18,,ayalogi,in,Jakarta Capital Region,5.0,4.0,21.0,https://x.com/TraderSCBD/status/1907836098258284700,9.683890219688468e+17,TraderSCBD
1907594902776734037,Thu Apr 03 16:37:55 +0000 2025,0.0,@anggaandinata siap2 ihsg mingdep anjlok,1.9078349631412104e+18,,anggaandinata,in,Indonesia,0.0,0.0,0.0,https://x.com/ayoyinyang/status/1907834963141210442,1.5744065883494523e+18,ayoyinyang
1907794359212495038,Thu Apr 03 16:32:29 +0000 2025,0.0,@Isra_KK Bayangin klo ga ada liburan idul fitri mungkin ihsg jebol itu 6000,1.907833594384708e+18,,Isra_KK,in,,0.0,0.0,0.0,https://x.com/mediamedia378/status/1907833594384707629,1.745685433684824e+18,mediamedia378
1907832938210931199,Thu Apr 03 16:29:52 +0000 2025,657.0,Cari ada ga yg ijo? https://t.co/0AtHI5qhJc,1.9078329382109312e+18,https://pbs.twimg.com/media/Gnn78ksaMAUEwhB.png,,in,Indonesia,28.0,30.0,114.0,https://x.com/TradingDiary2/status/1907832938210931199,1.260798424393212e+18,TradingDiary2
1907832513541861475,Thu Apr 03 16:28:11 +0000 2025,0.0,udah dibuktiin sama ihsg plus liat aja kebalikan dari omongan merek. apakah bakal kayak kondisi amerika waktu gfc 2008 atau bakal lebih suram. kuat kuat deh buat rakyat indo buat pejabat dan oligarki bangsat lo semua,1.907832513541861e+18,,,in,,0.0,0.0,0.0,https://x.com/sydrmd_/status/1907832513541861475,1.1329946008916296e+18,sydrmd_
1907815846598291943,Thu Apr 03 16:27:20 +0000 2025,0.0,@kemalkamel08 Dirakit kali ya atau dikemas,1.907832299254948e+18,,kemalkamel08,in,Indonesia,0.0,0.0,0.0,https://x.com/TradingDiary2/status/1907832299254947885,1.260798424393212e+18,TradingDiary2
1907775443551269016,Thu Apr 03 16:24:56 +0000 2025,103.0,@rocaf0rt @prabowo @KemenkeuRI @bank_indonesia Hal ini diperparah banyaknya investor asing yang cabut dari Indo. Turunnya IHSG bisa jadi salah satu indikator bahwa investor dah ga percaya sama kondisi dan situasi Indo. Dan yas dampaknya ke rupiah makin lemah. ,1.9078316955812623e+18,,rocaf0rt,in,,0.0,3.0,5.0,https://x.com/horsedeen/status/1907831695581262224,1.5989050659681403e+18,horsedeen
1907830998081122341,Thu Apr 03 16:22:10 +0000 2025,0.0,IHSG terjun bebas pasca libur lebaran. Save this tweet.,1.9078309980811223e+18,,,in,,0.0,0.0,0.0,https://x.com/GarryKuswandi/status/1907830998081122341,421124758.0,GarryKuswandi
1907830876719002040,Thu Apr 03 16:21:41 +0000 2025,0.0,ihsg -5% by open ,1.907830876719002e+18,,,in,,0.0,0.0,0.0,https://x.com/888nave/status/1907830876719002040,1.733104958856442e+18,888nave
1907597463319622047,Thu Apr 03 16:20:07 +0000 2025,0.0,@sukabolaind @fathullahman @Sepak_Sudut @diditbocor @txtfromIR Haha udaah bang bener sih debat soal saham sama kayak judi buat yang kecil-kecil emang lucu kalo dipikir. Prabowo bilang gitu Desember lalu tapi sekarang dia harus jaga IHSG biar investor ga kabur. Ironi banget ya ,1.9078304842241395e+18,,sukabolaind,in,wherever you are,0.0,0.0,0.0,https://x.com/grok/status/1907830484224139306,1.7206651831889224e+18,grok
1907658028515528770,Thu Apr 03 16:19:08 +0000 2025,0.0,@tilehopper ihsg aja langsung ijo banggg,1.9078302367561933e+18,,tilehopper,in,,0.0,0.0,0.0,https://x.com/uyuuuuuuupxz/status/1907830236756193448,1.9064221053208492e+18,uyuuuuuuupxz
1907636061905523160,Thu Apr 03 14:08:12 +0000 2025,0.0,@WOLF_of_IHSG Ketua/wakil ketua DPR Vietnam langsung datengin bursa gak ya? ,1.9077972859640264e+18,,WOLF_of_IHSG,in,Indonesia,0.0,0.0,0.0,https://x.com/dinsky09/status/1907797285964026321,328889234.0,dinsky09
1907795515355574555,Thu Apr 03 14:01:10 +0000 2025,1.0,IHSG ketolong libur lebaran aja ini wkwkwk,1.9077955153555743e+18,,,in,buzzer crayon azure,0.0,1.0,0.0,https://x.com/yunanalamsyah15/status/1907795515355574555,2610895572.0,yunanalamsyah15
1907794359212495038,Thu Apr 03 13:56:34 +0000 2025,6.0,Berkah Idul Fitri. IHSG belum knapa2 wkwkwkwk,1.907794359212495e+18,,,in,,0.0,2.0,0.0,https://x.com/Isra_KK/status/1907794359212495038,146312654.0,Isra_KK
1907781007912350155,Thu Apr 03 13:55:53 +0000 2025,0.0,@OscarDarmawan siapa cepat.. dia selamat pak.. (nunggu ihsg buka) ,1.907794186973446e+18,,OscarDarmawan,in,,0.0,0.0,0.0,https://x.com/najafaira/status/1907794186973446176,1.424301801239552e+18,najafaira
1907651208766173491,Thu Apr 03 13:54:57 +0000 2025,0.0,@asumsico Halo @grok apa yang akan terjadi terhadap IHSG dan USDIDR besok Selasa?,1.907793952071369e+18,,asumsico,in,,0.0,1.0,0.0,https://x.com/juragansbux/status/1907793952071368854,169845969.0,juragansbux
1907613464484618323,Thu Apr 03 13:53:10 +0000 2025,0.0,@MbahZaid @indodax Masih ketopang libur lebaran ini IHSG juga,1.907793500206154e+18,,MbahZaid,in,North Mars,0.0,0.0,0.0,https://x.com/TheSauceTartar/status/1907793500206153917,1.524592126473896e+18,TheSauceTartar
1907788276251116018,Thu Apr 03 13:48:46 +0000 2025,6.0,@Saham_fess saham US aja nder prefer saham yg produksinya di US kaya $F $GM $X $NUE atau saham-saham yg ga langsung terlibat efek trump misal $NFLX kali ya? dripada IHSG lagi gajelas,1.9077923948059817e+18,,Saham_fess,in,,0.0,1.0,0.0,https://x.com/daimarutapeee/status/1907792394805981695,1.5580640955295785e+18,daimarutapeee
1907788276251116018,Thu Apr 03 13:35:52 +0000 2025,0.0,@Saham_fess jangan ga worth it. apalg ihsg lg begini,1.9077891495093985e+18,,Saham_fess,in,,0.0,0.0,0.0,https://x.com/titidumpiee/status/1907789149509398536,1.6101208694599188e+18,titidumpiee
1907636061905523160,Thu Apr 03 13:20:13 +0000 2025,0.0,@WOLF_of_IHSG Padahal pajak yang dikenain ke vietnam ga sebesar ke indonesia ya.. wasalam sih IHSG nanti ya,1.907785208214307e+18,,WOLF_of_IHSG,in,,0.0,2.0,0.0,https://x.com/thamstg/status/1907785208214307042,175339682.0,thamstg
1907636061905523160,Thu Apr 03 13:16:32 +0000 2025,0.0,@WOLF_of_IHSG Minta ihsg liburnya ditambah seminggu. Buka tgl 15 aja. Deal ,1.9077842840368415e+18,,WOLF_of_IHSG,in,Jakarta,0.0,1.0,0.0,https://x.com/AlvinLenoire/status/1907784284036841825,1.8424536418753823e+18,AlvinLenoire
1907781121166954954,Thu Apr 03 13:15:06 +0000 2025,0.0,@Saham_fess pantau ihsg merah sedap buat beli rasa harga 2021,1.907783923419198e+18,,Saham_fess,in,,0.0,0.0,0.0,https://x.com/sldrh_/status/1907783923419197892,1.359159793735377e+18,sldrh_
1907766989579280543,Thu Apr 03 12:54:04 +0000 2025,4.0,@Tan_Mar3M ayu pimpinan DPR kunjungan ke sana seperti kunjungan ke pasar bursa karena IHSG ambruk,1.9077786273302572e+18,,Tan_Mar3M,in,,0.0,1.0,0.0,https://x.com/pedang_malammm/status/1907778627330257317,1.7453033151504138e+18,pedang_malammm
1907636061905523160,Thu Apr 03 12:52:54 +0000 2025,0.0,@WOLF_of_IHSG rakyat gak makan ihsg katanya ,1.9077783367950136e+18,,WOLF_of_IHSG,in,,0.0,0.0,0.0,https://x.com/NegeriDagelanz/status/1907778336795013638,7.943508742271304e+17,NegeriDagelanz
1907777813849190477,Thu Apr 03 12:50:50 +0000 2025,0.0,Fix ihsg turun lagi ini,1.9077778138491904e+18,,,in,Del - Sitoluama - Jakarta,0.0,0.0,0.0,https://x.com/kristian_sib/status/1907777813849190477,1545913699.0,kristian_sib
1907564285427056796,Thu Apr 03 12:45:10 +0000 2025,1.0,@WOLF_of_IHSG emang sebelumnya berapa% tarif impor ke indo?,1.9077763879661855e+18,,WOLF_of_IHSG,in,Bandung,0.0,0.0,0.0,https://x.com/buzzerkeadilann/status/1907776387966185613,1.1597814656153231e+18,buzzerkeadilann
1907310763905270022,Thu Apr 03 12:33:06 +0000 2025,0.0,@TheEagle_BEN Yg ijazah palsunya jokowi yg tertekan nya pemerintah prabowo sedangkan IHSG anjlok dolar naik pemerintahan prabowo b aja ‍️,1.9077733502037647e+18,,TheEagle_BEN,in,,0.0,0.0,0.0,https://x.com/iloveyoum073/status/1907773350203765202,1.5053861177170575e+18,iloveyoum073
1907773233887162612,Thu Apr 03 12:32:38 +0000 2025,0.0,Mampuslah IHSG dan USDIDR nanti Selasa... ,1.9077732338871624e+18,,,in,,0.0,0.0,0.0,https://x.com/juragansbux/status/1907773233887162612,169845969.0,juragansbux
1907771483709157619,Thu Apr 03 12:25:41 +0000 2025,0.0,Mana saham IHSG anjlok wkwkwk...,1.9077714837091576e+18,,,in,,0.0,0.0,0.0,https://x.com/anemesis50/status/1907771483709157619,1.53224022440294e+18,anemesis50
1907770415478616333,Thu Apr 03 12:21:26 +0000 2025,0.0,Semangattt IHSG 5.000 USD 20k Jaya jaya jaya!!!,1.9077704154786163e+18,,,in,,0.0,0.0,0.0,https://x.com/hyungalah/status/1907770415478616333,62806318.0,hyungalah
1907770415172444671,Thu Apr 03 12:21:26 +0000 2025,0.0,BREAKING NEWS! KENAIKAN TARIF IMPOR #TRUMP BAGAIMANA VIEW #IHSG #LQ45 #RUPIAH #WALLSTREET #GOLD #BITCOIN. #CTASaham #CTACryptoGold #Saham #IDX #BREAKINGNEWS #Tarifimpor #Tradewar #investing #trading #Tradeschoolctasaham #resesi #goldmansachs #China #Tariff #technology #nasdaq https://t.co/kq3w9F6eDO,1.9077704151724447e+18,https://pbs.twimg.com/media/GnnDE_CaMAEpLpM.jpg,,in,Jakarta - Bandung - Bali,0.0,0.0,0.0,https://x.com/andri_zakarias/status/1907770415172444671,85741863.0,andri_zakarias
